1649, 1,  7,  177, 4, 2, 1770,  300,   0.35,   0.14,   2.05,   1.00,   4.50,   3.56, 0.029, 0.029
 986, 0,  8,  225, 8, 2, 1050,    0,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   nan,   nan
 329, 1,  8,  225, 8, 3, 1130,  200,   0.40,   0.57,   5.54,   2.47,   1.98,   9.02, 0.031, 0.029
1298, 1,  8,  225, 8, 2, 1130,  200,   0.23,   0.08,   1.06,   1.59,   1.60,   2.97, 0.015, 0.015
 618, 1,  8,  225, 4, 2, 1130,  200,   0.22,   0.08,   1.03,   1.37,   1.54,   2.70, 0.014, 0.014
 211, 1,  8,  225, 4, 2, 1130,  200,   0.23,   0.08,   1.04,   1.35,   1.47,   2.71, 0.013, 0.014
3712, 1,  8,  225, 4, 2, 1090,  200,   0.23,   0.07,   1.01,   1.87,   1.39,   3.21, 0.013, 0.013
2632, 1, 12,  489, 2, 2, 2410,  200,   1.44,   0.60,   8.67,   5.28,  31.43,  16.05, 0.334, 0.311
 806, 1,  8,  225, 8, 2, 1130,  200,   0.20,   0.07,   1.03,   1.45,   1.54,   2.77, 0.014, 0.014
 251, 1,  6,  137, 8, 3,  690,  200,   0.18,   0.05,   0.90,   1.26,   0.44,   2.43, 0.008, 0.006
2667, 1,  8,  225, 8, 3, 1090,  200,   0.43,   0.56,   5.66,   3.21,   1.94,   9.88, 0.028, 0.028
2429, 1,  8,  225, 2, 2, 1130,  200,   0.27,   0.09,   1.16,   1.62,   1.73,   3.16, 0.016, 0.016
 757, 1,  8,  225, 2, 2, 1090,  200,   0.28,   0.09,   1.13,   2.17,   1.54,   3.69, 0.015, 0.014
 635, 1,  8,  225, 4, 2, 1090,  200,   0.24,   0.07,   0.89,   1.91,   1.23,   3.13, 0.012, 0.012
3235, 1,  8,  225, 2, 2, 2210,  200,   0.74,   0.28,   5.50,   1.97,   9.03,   8.54, 0.092, 0.088
1939, 0, 10,  349, 8, 3, 1750,    0,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   nan,   nan
 255, 1,  6,  137, 8, 3, 1370,  200,   0.35,   0.38,   3.89,   1.23,   1.97,   5.88, 0.031, 0.028
3740, 1, 12,  489, 2, 2, 2410,  200,   1.19,   0.59,   8.66,   5.44,  36.82,  15.95, 0.333, 0.365
3744, 1,  8,  225, 4, 2, 1090,  200,   0.25,   0.07,   1.01,   1.92,   1.38,   3.26, 0.013, 0.013
1161, 1,  8,  225, 8, 2, 1130,  200,   0.22,   0.07,   1.07,   1.41,   1.45,   2.78, 0.014, 0.013
